organization,cohort date,nurse id,deid_names,employment start date,type of unit,age,gender,nursing degree received,gpa,employment status,previous health care work experience,leave,type of leave,termination,termination date,tenure,termination reason,id,education_clean,gpa_numeric
Emory Saint Joseph’S Hospital,2011-03-14,24315,17609,,Medical/Surgical Inpatient Unit,25.0,Female,Bsn,3.5 And Above,,,No,,Yes,2014-01-01,,Unhappy With Job/Facility,24483,Mercer University,3.75
Emory Saint Joseph’S Hospital,2011-03-14,24326,17610,,Medical/Surgical Inpatient Unit,30.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2011-10-21,,Relocating Out Of Area,24484,Mercer University,3.25
Emory Saint Joseph’S Hospital,2010-03-29,1829,17611,,Other (Please Specify),41.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2010-05-04,,Unsatisfactory Performance,24485,Mercer University,3.25
Emory Hillandale Hospital,2022-10-11,0455882,17613,2022-10-18,Telemetry Unit,26.0,Female,Accelerated Bsn,3.5 And Above,,,No,,Yes,2024-01-18,1.252054795,Other/Unknown,24487,Mercer University,3.75
Emory Decatur Hospital,2022-03-22,1740231,17614,2022-03-14,Medical/Surgical Icu Inpatient Unit,28.0,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,24488,Mercer University,3.25
Emory Saint Joseph’S Hospital,2022-02-21,0452787,17615,2022-02-21,Perioperative Or,26.0,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,24489,Mercer University,3.25
Emory Decatur Hospital,2021-10-12,0447034,17616,2021-10-03,Neonatal Icu Inpatient Unit,31.0,Female,Accelerated Bsn,3.5 And Above,,,No,,Yes,2024-01-11,2.273972603,Obtained Position With A More Desirable Work Schedule,24490,Mercer University,3.75
Emory Decatur Hospital,2021-10-12,0450097,17617,2021-10-04,Medical Icu Inpatient Unit,26.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,24491,Mercer University,3.75
Emory University Hospital,2020-07-30,2086609,17618,2020-07-27,Cardiac/Heart/Vascular Critical Care,25.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,24492,Mercer University,3.75
Emory University Hospital,2019-10-24,2276504,17619,2019-10-21,Surgical Icu Inpatient Unit,28.0,Female,Bsn,3.5 And Above,,,No,,No,,,,24493,Mercer University,3.75
Emory University Hospital,2019-08-01,0435976,17620,2019-07-22,Medical/Surgical Intermediate Unit,23.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2021-11-01,2.282191781,Travel Nurse,24494,Mercer University,3.25
Emory Saint Joseph’S Hospital,2024-10-02,0473369,17623,2024-08-26,Medical/Surgical Intermediate Unit,30.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24497,Mercer University,3.75
Emory Saint Joseph’S Hospital,2024-10-02,0474502,17624,2024-10-21,Emergency Department,28.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24498,Mercer University,3.75
Emory Saint Joseph’S Hospital,2024-10-02,2603256,17625,2024-10-14,Telemetry Unit,30.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24499,Mercer University,3.75
Emory Saint Joseph’S Hospital,2024-07-12,2540205,17626,2024-07-15,Medical/Surgical Icu Inpatient Unit,24.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24500,Mercer University,3.25
Emory Saint Joseph’S Hospital,2024-07-12,2540940,17627,2024-06-24,Medical/Surgical Inpatient Unit,32.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2024-11-26,0.4246575342,Unhappy With Job/Facility,24501,Mercer University,3.75
Emory Decatur Hospital,2024-11-12,0472579,17629,2024-11-04,Medical/Surgical Intermediate Unit,50.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,24503,Mercer University,3.75
Emory University Hospital,2024-10-28,0474034,17630,2024-10-21,Oncology Inpatient Unit,27.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24504,Mercer University,3.75
Emory University Hospital,2024-08-21,0472281,17631,2024-07-29,Emergency Department,40.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24505,Mercer University,3.25
Emory University Hospital,2024-08-21,2485334,17632,2024-07-29,Neurology/Neurosurgical Icu Inpatient Unit,23.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24506,Mercer University,3.25
Emory University Hospital Midtown,2024-08-09,2500170,17633,2024-07-22,Perioperative Or,20.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24507,Mercer University,3.25
Emory University Hospital,2024-08-05,0452987,17634,2024-07-30,Telemetry Unit,26.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24508,Mercer University,3.25
Emory University Hospital,2024-08-21,2023168,17635,2024-07-29,Cardiac/Heart/Vascular Critical Care,27.0,Female,Accelerated Bsn,3.0 - 3.49,Full-Time,,No,,Yes,2025-05-10,0.7808219178,Obtained Position Representing A Different Job Experience,24509,Mercer University,3.25
Emory University Hospital Midtown,2024-10-25,0474889,17636,2024-11-11,Medical/Surgical Inpatient Unit,44.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,Yes,2025-02-21,0.2794520548,Obtained Position With A More Desirable Work Schedule,24510,Mercer University,3.75
Emory University Hospital Midtown,2023-08-11,0464386,17895,2023-07-31,Neonatal Icu Inpatient Unit,23.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2024-07-26,0.9890410959,Other/Unknown,24769,Reinhardt University,3.75
Emory Johns Creek Hospital,2022-02-21,0446267,17896,2022-01-10,Medical/Surgical Icu Inpatient Unit,26.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,24770,Reinhardt University,3.75
Emory Saint Joseph’S Hospital,2021-02-15,0445133,17897,2021-02-15,General Medical Inpatient Unit,40.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24771,Reinhardt University,3.25
Emory Decatur Hospital,2020-07-21,0442094,17898,2020-07-13,Medical/Surgical Intermediate Unit,23.0,Female,Bsn,3.5 And Above,,,No,,Yes,2022-11-29,2.380821918,Obtained Position With A More Desirable Commute,24772,Reinhardt University,3.75
Emory University Hospital,2020-05-01,0440123,17899,2020-03-09,Medical Icu Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,Yes,2023-02-20,2.953424658,Other/Unknown,24773,Reinhardt University,3.75
Emory Decatur Hospital,2024-11-12,0474840,18003,2024-11-04,Medical/Surgical Intermediate Unit,41.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,No,,,,24877,South College Atlanta,3.25
Emory University Hospital Midtown,2024-10-25,0474492,18004,2024-10-14,Neonatal Icu Inpatient Unit,24.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24878,South College Atlanta,3.75
Emory University Hospital Midtown,2024-08-09,0447185,18005,2024-06-17,General Medical Inpatient Unit,31.0,Female,Accelerated Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24879,South College Atlanta,3.25
Emory University Hospital,2017-02-24,149696,18143,,General Surgical Inpatient Unit,24.0,Female,Bsn,3.5 And Above,,,No,,No,,,,25017,University Of West Georgia,3.75
Emory Saint Joseph’S Hospital,2023-07-21,1633753,18241,2023-07-17,Perioperative Or,31.0,Female,Masters,3.0 - 3.49,Full-Time,,No,,No,,,,25115,University Of Cincinnati,3.25
Emory University Hospital Midtown,2022-08-25,0455960,18242,2022-07-18,Other (Please Specify),22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25116,University Of Cincinnati,3.75
Emory Saint Joseph’S Hospital,2025-10-02,0478661,18405,2025-09-02,Oncology Inpatient Unit,24.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25279,University Of North Georgia,3.25
Emory Johns Creek Hospital,2025-10-02,0480965,18406,2025-09-29,Medical/Surgical Inpatient Unit,23.0,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25280,University Of North Georgia,3.75
Emory University Hospital,2025-08-28,0479703,18407,2025-08-18,Transplant Unit,22.0,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25281,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2025-07-10,0478694,18409,2025-07-14,Medical/Surgical Inpatient Unit,22.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25283,University Of North Georgia,3.25
Emory Decatur Hospital,2025-02-17,0476495,18412,2025-02-17,Perioperative Or,23.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,Yes,2025-08-08,0.4712328767,Unhappy With Job/Facility,25286,University Of North Georgia,3.25
Emory Johns Creek Hospital,2022-02-21,0452888,18414,2022-02-21,Emergency Department,23.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2022-09-17,0.5698630137,Family Obligations (Family/Friend Caregiving Responsibility),25288,University Of North Georgia,3.25
Emory Decatur Hospital,2024-10-28,0474907,18415,2024-11-04,Oncology Inpatient Unit,25.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25289,University Of North Georgia,3.25
Emory Hillandale Hospital,2024-08-22,0472739,18416,2024-08-12,Emergency Department,25.0,Male,Accelerated Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25290,University Of North Georgia,3.25
Emory University Hospital Midtown,2024-08-22,0473361,18417,2024-08-19,Oncology Inpatient Unit,26.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25291,University Of North Georgia,3.75
Emory University Hospital,2024-08-21,0470430,18418,2024-07-22,Cardiac/Heart/Vascular Critical Care,40.0,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25292,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2024-07-12,0471625,18419,2024-06-24,Emergency Department,41.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25293,University Of North Georgia,3.75
Emory University Hospital,2023-08-16,0464302,18420,2023-07-24,Medical Icu Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2025-03-19,1.654794521,Other/Unknown,25294,University Of North Georgia,3.75
Emory University Hospital,2023-08-16,0464316,18421,2023-07-24,Cardiac/Heart/Vascular Critical Care,24.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2024-12-29,1.435616438,Other/Unknown,25295,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2021-07-12,0447797,18422,2021-07-12,Orthopedic Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2021-09-17,0.1835616438,Relocating Out Of Area,25296,University Of North Georgia,3.75
Emory Johns Creek Hospital,2023-07-21,2504428,18423,2023-07-09,Medical Icu Inpatient Unit,41.0,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25297,University Of North Georgia,3.75
Emory University Hospital Midtown,2023-04-07,0460949,18424,2023-03-27,Mother/Baby Unit,23.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25298,University Of North Georgia,3.75
Emory Decatur Hospital,2023-03-28,0461775,18425,2023-03-20,Obstetrics/Labor & Delivery Inpatient Unit,30.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25299,University Of North Georgia,3.75
Emory Johns Creek Hospital,2023-02-24,0460949,18426,2023-02-20,Obstetrics/Labor & Delivery Inpatient Unit,23.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25300,University Of North Georgia,3.75
Emory Johns Creek Hospital,2023-02-24,0462141,18427,2023-03-27,Medical/Surgical Inpatient Unit,27.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25301,University Of North Georgia,3.75
Emory Johns Creek Hospital,2023-02-24,0462197,18428,2023-04-17,Obstetrics/Labor & Delivery Inpatient Unit,26.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25302,University Of North Georgia,3.25
Emory Decatur Hospital,2022-10-11,0459403,18429,2022-11-07,Mother/Baby Unit,24.0,Female,Bsn,3.0 - 3.49,,,No,,No,,,,25303,University Of North Georgia,3.25
Emory University Hospital Midtown,2019-07-25,0436512,18430,2019-07-29,General Medical Inpatient Unit,31.0,Other,Bsn,3.5 And Above,,,No,,Yes,2020-04-03,0.6821917808,Family Obligations (Family/Friend Caregiving Responsibility),25304,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2022-07-18,0456038,18431,2022-07-18,Cardiac/Heart/Vascular Critical Care,21.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2024-03-25,1.687671233,Returning To School Full-Time,25305,University Of North Georgia,3.75
Emory University Hospital,2022-04-27,0452859,18432,2022-03-28,Cardiac/Heart/Vascular Critical Care,23.0,Female,Bsn,3.5 And Above,,,No,,No,,,,25306,University Of North Georgia,3.75
Emory Decatur Hospital,2024-08-20,0472576,18433,2024-08-12,Medical/Surgical Intermediate Unit,24.0,Female,Accelerated Bsn,3.0 - 3.49,Full-Time,,No,,Yes,2024-11-24,0.2849315068,Unhappy With Job/Facility,25307,University Of North Georgia,3.25
Emory University Hospital,2021-08-26,0448219,18434,2021-07-26,Perioperative Or,23.0,Female,Bsn,3.5 And Above,,,No,,Yes,2023-07-26,2.0,Relocating Out Of Area,25308,University Of North Georgia,3.75
Emory Johns Creek Hospital,2021-07-12,0447686,18435,2021-07-12,Emergency Department,23.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25309,University Of North Georgia,3.75
Emory Johns Creek Hospital,2021-07-12,0447722,18436,2021-07-12,Medical/Surgical Icu Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25310,University Of North Georgia,3.75
Emory University Hospital,2021-04-16,0445344,18437,2021-03-22,Medical/Surgical Intermediate Unit,23.0,Male,Bsn,3.0 - 3.49,,,No,,No,,,,25311,University Of North Georgia,3.25
Emory University Hospital,2021-04-16,0445506,18438,2021-03-22,Other (Please Specify),23.0,Female,Bsn,3.5 And Above,,,No,,Yes,2023-12-02,2.698630137,Other/Unknown,25312,University Of North Georgia,3.75
Emory University Hospital,2021-04-16,0445546,18439,2021-03-22,Neurology/Neurosurgical Icu Inpatient Unit,24.0,Male,Bsn,3.5 And Above,,,No,,No,,,,25313,University Of North Georgia,3.75
Emory University Hospital,2021-04-16,0445598,18440,2021-03-22,Neurology/Neurosurgical Icu Inpatient Unit,24.0,Male,Bsn,3.5 And Above,,,No,,Yes,2023-06-18,2.24109589,Other/Unknown,25314,University Of North Georgia,3.75
Emory Johns Creek Hospital,2021-02-15,0441733,18441,2021-01-24,Medical/Surgical Icu Inpatient Unit,29.0,Female,Bsn,3.5 And Above,,,No,,Yes,2022-03-06,1.112328767,Other/Unknown,25315,University Of North Georgia,3.75
Emory Johns Creek Hospital,2021-02-15,0445203,18442,2021-02-15,Obstetrics/Labor & Delivery Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2025-03-06,4.054794521,Obtained Position Representing A Different Job Experience,25316,University Of North Georgia,3.75
Emory University Hospital,2020-08-06,0442606,18443,2020-07-27,Cardiac/Heart/Vascular Critical Care,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2022-02-19,1.567123288,Relocating Out Of Area,25317,University Of North Georgia,3.75
Emory University Hospital,2020-08-06,1968809,18444,2020-07-27,Medical Icu Inpatient Unit,26.0,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25318,University Of North Georgia,3.75
Emory University Hospital Midtown,2020-08-01,0442443,18445,2020-08-10,Orthopedic Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25319,University Of North Georgia,3.75
Emory Decatur Hospital,2020-07-21,0442243,18446,2020-07-13,Orthopedic Inpatient Unit,23.0,Female,Bsn,3.0 - 3.49,,,No,,No,,,,25320,University Of North Georgia,3.25
Emory Saint Joseph’S Hospital,2020-07-13,0442398,18448,2020-08-03,Perioperative Or,22.0,Female,Bsn,3.5 And Above,,,No,,Yes,2022-08-04,2.002739726,Other/Unknown,25322,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2020-07-13,0442512,18449,2020-07-27,General Medical Inpatient Unit,25.0,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25323,University Of North Georgia,3.25
Emory University Hospital,2020-05-01,0440339,18450,2020-03-02,Oncology Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25324,University Of North Georgia,3.75
Emory University Hospital Midtown,2020-04-01,0440661,18451,2020-03-30,Obstetrics/Labor & Delivery Inpatient Unit,21.0,Female,Bsn,3.5 And Above,,,No,,Yes,2021-05-27,1.15890411,Obtained Position With A More Desirable Commute,25325,University Of North Georgia,3.75
Emory University Hospital,2022-10-14,0458203,18452,2022-09-17,Cardiac/Heart/Vascular Critical Care,26.0,Female,Accelerated Bsn,3.5 And Above,,,No,,Yes,2023-09-16,0.997260274,Other/Unknown,25326,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2019-10-14,0438325,18453,2019-10-14,Medical/Surgical Inpatient Unit,25.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2021-01-05,1.230136986,Other/Unknown,25327,University Of North Georgia,3.75
Emory University Hospital,2019-08-01,0435932,18454,2019-07-22,Neurology/Neurosurgical Icu Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,Yes,2021-07-31,2.02739726,Relocating Out Of Area,25328,University Of North Georgia,3.75
Emory University Hospital,2019-08-01,0435942,18455,2019-07-22,Medical Icu Inpatient Unit,22.0,Male,Bsn,3.0 - 3.49,,,No,,No,,,,25329,University Of North Georgia,3.25
Emory University Hospital,2019-08-01,0435961,18456,2019-07-22,Emergency Department,24.0,Female,Bsn,3.5 And Above,,,No,,Yes,2022-02-19,2.583561644,Compensation/Pay,25330,University Of North Georgia,3.75
Emory University Hospital,2019-08-01,0435978,18457,2019-07-22,General Medical Inpatient Unit,21.0,Female,Bsn,3.0 - 3.49,,,No,,No,,,,25331,University Of North Georgia,3.25
Emory Decatur Hospital,2019-07-23,0435739,18458,2019-07-15,General Medical Inpatient Unit,28.0,Female,Bsn,3.5 And Above,,,No,,Yes,2021-11-29,2.378082192,Did Not Return From Leave Of Absence,25332,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2019-07-15,0435745,18459,2019-07-15,General Medical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2020-11-05,1.312328767,Obtained Position Representing A Promotion/Career Advancement,25333,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2019-07-15,843288,18460,2019-07-15,General Medical Inpatient Unit,29.0,Female,Bsn,3.0 - 3.49,,,No,,No,,,,25334,University Of North Georgia,3.25
Emory University Hospital,2019-02-26,0433097,18461,2019-03-04,General Medical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25335,University Of North Georgia,3.75
Emory University Hospital,2019-02-26,0433203,18462,2019-03-04,Perioperative Or,44.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25336,University Of North Georgia,3.75
Emory Johns Creek Hospital,2019-02-25,0425068,18463,2019-02-25,Medical/Surgical Inpatient Unit,24.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2020-11-01,1.684931507,Other/Unknown,25337,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2018-10-08,211091,18465,,Medical/Surgical Inpatient Unit,22.0,Male,Bsn,3.0 - 3.49,,,No,,Yes,2020-12-31,,Military,25339,University Of North Georgia,3.25
Emory Saint Joseph’S Hospital,2018-10-08,629249,18466,,Medical/Surgical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,Yes,2020-09-30,,Relocating Out Of Area,25340,University Of North Georgia,3.75
Emory University Hospital,2018-07-30,0425377,18467,2018-07-30,General Medical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25341,University Of North Georgia,3.75
Emory University Hospital,2018-07-23,0425445,18468,2018-07-23,Mother/Baby Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25342,University Of North Georgia,3.75
Emory University Hospital,2018-07-23,0425642,18469,2018-07-23,Obstetrics/Labor & Delivery Inpatient Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2020-03-28,1.682191781,Obtained Position With A More Desirable Commute,25343,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2018-07-23,131355,18470,,General Medical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,No,,,,25344,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2018-07-16,151464,18471,2018-07-16,Other (Please Specify),25.0,Male,Bsn,3.5 And Above,,,No,,Yes,2020-03-16,1.668493151,Obtained Position Representing A Different Job Experience,25345,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2018-07-16,302059,18472,,Medical/Surgical Inpatient Unit,22.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2020-08-06,,Obtained Position With A More Desirable Commute,25346,University Of North Georgia,3.25
Emory Saint Joseph’S Hospital,2018-07-16,331773,18473,,Medical/Surgical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,No,,,,25347,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,2018-07-16,725110,18474,2018-07-16,General Medical Inpatient Unit,22.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2020-09-28,2.205479452,Obtained Position With A More Desirable Commute,25348,University Of North Georgia,3.25
Emory Saint Joseph’S Hospital,2018-07-16,782791,18475,,Medical/Surgical Inpatient Unit,25.0,Female,Bsn,3.0 - 3.49,,,No,,No,,,,25349,University Of North Georgia,3.25
Emory University Hospital,2018-07-16,807804,18476,2018-07-16,Cardiac/Heart/Vascular Critical Care,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25350,University Of North Georgia,3.75
